"seq","genus_trusted","specific_epithet_trusted","country_trusted","county","state_province","urls"
8700,"Piper","aduncum","Brasil","Teresópolis","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM405116/TileGroup0/0-0-0.jpg']"
25024,"Piper","lepturum","Brasil","Biritiba-Mirim","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SP/SP011238/TileGroup0/0-0-0.jpg']"
20251,"Piper","amplum","Brasil","Itatiaia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209162/TileGroup0/0-0-0.jpg']"
20201,"Piper","amalago","Brasil","São Pedro da Aldeia","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00104592/TileGroup0/0-0-0.jpg']"
20263,"Piper","anisum","Brasil","Carmo","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00234147/TileGroup0/0-0-0.jpg']"
20544,"Piper","mollicomum","Brasil","São Paulo","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00209169/TileGroup0/0-0-0.jpg']"
20509,"Piper","lhotzkyanum","Brasil","Santa Maria Madalena","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00164087/TileGroup0/0-0-0.jpg']"
20516,"Piper","macedoi","Brasil","José Bonifácio","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00103422/TileGroup0/0-0-0.jpg']"
21171,"Piper","gaudichaudianum","Brasil","Piedade","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00061610/TileGroup0/0-0-0.jpg']"
21175,"Peperomia","urocarpa","Brasil","Pindamonhangaba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00099160/TileGroup0/0-0-0.jpg']"
21191,"Piper","amalago","Brasil","Rio Claro","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00038004/TileGroup0/0-0-0.jpg']"
21280,"Piper","miquelianum","Brasil","São Paulo","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00163158/TileGroup0/0-0-0.jpg']"
21207,"Peperomia","corcovadensis","Brasil","Santo André","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00074022/TileGroup0/0-0-0.jpg']"
21215,"Piper","caldense","Brasil","São José do Barreiro","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00122636/TileGroup0/0-0-0.jpg']"
21193,"Piper","aduncum","Brasil","Riversul","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00098890/TileGroup0/0-0-0.jpg']"
23192,"Piper","amplum","Brasil","Cananéia","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/ESA/Piperaceae/ESA093298/TileGroup0/0-0-0.jpg']"
21238,"Piper","gaudichaudianum","Brasil","São Paulo","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00061609/TileGroup0/0-0-0.jpg']"
21248,"Piper","mollicomum","Brasil","São Paulo","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00166673/TileGroup0/0-0-0.jpg']"
23108,"Piper","mollicomum","Brasil","Angatuba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/ESA/Piperaceae/ESA027233/TileGroup0/0-0-0.jpg']"
23181,"Piper","solmsianum","Brasil","Cananéia","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/ESA/Piperaceae/ESA093380/TileGroup0/0-0-0.jpg']"
23258,"Piper","gaudichaudianum","Brasil","Eldorado","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/ESA/Piperaceae/ESA025640/TileGroup0/0-0-0.jpg']"
23611,"Piper","caldense","Brasil","Sete Barras","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/ESA/Piperaceae/ESA096186/TileGroup0/0-0-0.jpg']"
23324,"Peperomia","urocarpa","Brasil","Iporanga","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/ESA/Piperaceae/ESA015728/TileGroup0/0-0-0.jpg']"
20214,"Piper","amalago","Brasil","Arraial do Cabo","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00191323/TileGroup0/0-0-0.jpg']"
9568,"Peperomia","galioides","Brasil","Caparaó","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM025344/TileGroup0/0-0-0.jpg']"
518,"Piper","crassinervium","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U0117332/TileGroup0/0-0-0.jpg']"
7928,"Piper","amalago","Brasil","Campinas","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149761/TileGroup0/0-0-0.jpg']"
7565,"Peperomia","alata","Brasil","Pindamonhangaba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC105754/TileGroup0/0-0-0.jpg']"
7447,"Piper","richardiifolium","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC150011/TileGroup0/0-0-0.jpg']"
7450,"Piper","rivinoides","Brasil","Pindamonhangaba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC011044/TileGroup0/0-0-0.jpg']"
7506,"Peperomia","decora","Brasil","Itabirito","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149432/TileGroup0/0-0-0.jpg']"
7548,"Piper","regnellii","Brasil","Campinas","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC087875/TileGroup0/0-0-0.jpg']"
7596,"Piper","mollicomum","Brasil","Paulínia","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149960/TileGroup0/0-0-0.jpg']"
7566,"Piper","fuligineum","Brasil","Igarapava","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC019846/TileGroup0/0-0-0.jpg']"
19868,"Peperomia","galioides","Brasil","Caeté","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00140504/TileGroup0/0-0-0.jpg']"
20922,"Piper","glabratum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00183194/TileGroup0/0-0-0.jpg']"
20929,"Piper","lucaeanum","Brasil","Viçosa","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00234134/TileGroup0/0-0-0.jpg']"
20935,"Piper","lucaeanum","Brasil","Viçosa","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00234130/TileGroup0/0-0-0.jpg']"
20933,"Piper","lucaeanum","Brasil","Viçosa","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00234140/TileGroup0/0-0-0.jpg']"
20964,"Piper","cernuum","Brasil","Angra dos Reis","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00061583/TileGroup0/0-0-0.jpg']"
24948,"Peperomia","glabella","Brasil","Ubatuba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SP/SP010989/TileGroup0/0-0-0.jpg']"
9580,"Piper","macedoi","Brasil","Diamantina","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM065285/TileGroup0/0-0-0.jpg']"
19989,"Peperomia","tetraphylla","Brasil","Joaquim Felício","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00162781/TileGroup0/0-0-0.jpg']"
20001,"Peperomia","tetraphylla","Brasil","Itacambira","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00068288/TileGroup0/0-0-0.jpg']"
19997,"Peperomia","tetraphylla","Brasil","Santana de Pirapama","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00210819/TileGroup0/0-0-0.jpg']"
21067,"Piper","chimonanthifolium","Brasil","Cotia","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00166888/TileGroup0/0-0-0.jpg']"
21040,"Peperomia","urocarpa","Brasil","Caieiras","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00128813/TileGroup0/0-0-0.jpg']"
21047,"Peperomia","corcovadensis","Brasil","Cananéia","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00176281/TileGroup0/0-0-0.jpg']"
19883,"Peperomia","galioides","Brasil","Lima Duarte","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00234132/TileGroup0/0-0-0.jpg']"
21031,"Piper","amplum","Brasil","Batatais","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00097346/TileGroup0/0-0-0.jpg']"
19849,"Peperomia","corcovadensis","Brasil","Santa Teresa","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00200956/TileGroup0/0-0-0.jpg']"
19857,"Peperomia","decora","Brasil","Caeté","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00061871/TileGroup0/0-0-0.jpg']"
21022,"Piper","macedoi","Brasil","Aguaí","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00116766/TileGroup0/0-0-0.jpg']"
20992,"Piper","regnellii","Brasil","Resende","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00081659_1/TileGroup0/0-0-0.jpg', 'https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00081659/TileGroup0/0-0-0.jpg']"
21011,"Piper","gaudichaudianum","Brasil","Teresópolis","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00186249/TileGroup0/0-0-0.jpg']"
21061,"Piper","hispidum","Brasil","Cássia dos Coqueiros","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00116764/TileGroup0/0-0-0.jpg']"
21033,"Piper","mollicomum","Brasil","Bertioga","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00124852/TileGroup0/0-0-0.jpg']"
21048,"Peperomia","corcovadensis","Brasil","Cananéia","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00176282/TileGroup0/0-0-0.jpg']"
21050,"Piper","amalago","Brasil","Cândido Mota","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00114944/TileGroup0/0-0-0.jpg']"
21076,"Piper","caldense","Brasil","Cunha","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00122170/TileGroup0/0-0-0.jpg']"
21289,"Piper","permucronatum","Brasil","Ubatuba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00097349/TileGroup0/0-0-0.jpg']"
21299,"Peperomia","corcovadensis","Brasil","São Sebastião","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00032112/TileGroup0/0-0-0.jpg']"
21304,"Piper","rivinoides","Brasil","Sete Barras","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00176286/TileGroup0/0-0-0.jpg']"
21311,"Peperomia","urocarpa","Brasil","Sete Barras","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00082834/TileGroup0/0-0-0.jpg']"
21290,"Piper","fuligineum","Brasil","São Paulo","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00013486/TileGroup0/0-0-0.jpg']"
21303,"Piper","chimonanthifolium","Brasil","Sete Barras","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00108038/TileGroup0/0-0-0.jpg']"
21310,"Peperomia","urocarpa","Brasil","Sete Barras","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00107512/TileGroup0/0-0-0.jpg']"
21332,"Piper","hispidum","Brasil","Ubatuba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00138668/TileGroup0/0-0-0.jpg']"
21334,"Peperomia","urocarpa","Brasil","Ubatuba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00067690/TileGroup0/0-0-0.jpg']"
21343,"Peperomia","glabella","Brasil","Ubatuba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00203539/TileGroup0/0-0-0.jpg']"
21325,"Piper","hispidum","Brasil","Tapiraí","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00092973/TileGroup0/0-0-0.jpg']"
19856,"Peperomia","crinicaulis","Brasil","Santana de Pirapama","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00210820/TileGroup0/0-0-0.jpg']"
19862,"Peperomia","decora","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00148951/TileGroup0/0-0-0.jpg']"
15168,"Peperomia","urocarpa","Brasil","Mimoso do Sul","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES030975/TileGroup0/0-0-0.jpg']"
15172,"Peperomia","corcovadensis","Brasil","Mimoso do Sul","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES030977/TileGroup0/0-0-0.jpg']"
15375,"Piper","lepturum","Brasil","Barra do Piraí","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES002629/TileGroup0/0-0-0.jpg']"
15357,"Piper","mollicomum","Brasil","Durandé","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/VIES/VIES021073/TileGroup0/0-0-0.jpg']"
5759,"Piper","rivinoides","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U0115383/TileGroup0/0-0-0.jpg']"
2870,"Piper","anisum","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U0005553/TileGroup0/0-0-0.jpg']"
4347,"Piper","gaudichaudianum","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U1484860/TileGroup0/0-0-0.jpg']"
4486,"Piper","gaudichaudianum","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U1484866/TileGroup0/0-0-0.jpg']"
6764,"Piper","arboreum","Brasil","Conceição da Barra","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SAMES/SAMES04675/TileGroup0/0-0-0.jpg']"
6992,"Peperomia","urocarpa","Brasil","Ubatuba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149612/TileGroup0/0-0-0.jpg']"
5033,"Piper","lepturum","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U0117331/TileGroup0/0-0-0.jpg']"
5309,"Piper","mollicomum","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U0180278/TileGroup0/0-0-0.jpg']"
6020,"Piper","regnellii","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U0112589/TileGroup0/0-0-0.jpg']"
6963,"Peperomia","subrubrispica","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149568/TileGroup0/0-0-0.jpg']"
7669,"Piper","glabratum","Brasil","Pimenta","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC139194/TileGroup0/0-0-0.jpg']"
7769,"Piper","regnellii","Brasil","Campinas","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC150007/TileGroup0/0-0-0.jpg']"
6138,"Piper","vicosanum","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NL-BOTANY/NL-U0249298/TileGroup0/0-0-0.jpg']"
6964,"Peperomia","subrubrispica","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149567/TileGroup0/0-0-0.jpg']"
7291,"Piper","arboreum","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149815/TileGroup0/0-0-0.jpg']"
6772,"Piper","arboreum","Brasil","Linhares","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SAMES/SAMES04676/TileGroup0/0-0-0.jpg']"
6862,"Peperomia","alata","Brasil","Poços de Caldas","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149356/TileGroup0/0-0-0.jpg']"
6773,"Piper","arboreum","Brasil","Linhares","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/SAMES/SAMES04677/TileGroup0/0-0-0.jpg']"
6886,"Peperomia","corcovadensis","Brasil","Parque Estadual da Serra do Ma","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149415/TileGroup0/0-0-0.jpg']"
7328,"Piper","cernuum","Brasil","Pindamonhangaba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC011042/TileGroup0/0-0-0.jpg']"
6982,"Peperomia","urocarpa","Brasil","Ribeirão Grande","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149601/TileGroup0/0-0-0.jpg']"
7321,"Piper","cernuum","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149829/TileGroup0/0-0-0.jpg']"
7448,"Piper","richardiifolium","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC150013/TileGroup0/0-0-0.jpg']"
7549,"Piper","regnellii","Brasil","Campinas","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC089219/TileGroup0/0-0-0.jpg']"
7391,"Piper","hispidum","Brasil","Guaratinguetá","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC011046/TileGroup0/0-0-0.jpg']"
7563,"Piper","anisum","Brasil","Pindamonhangaba","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC105749/TileGroup0/0-0-0.jpg']"
7550,"Piper","regnellii","Brasil","Campinas","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC150004/TileGroup0/0-0-0.jpg']"
7574,"Peperomia","subrubrispica","Brasil","Tiradentes","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149563/TileGroup0/0-0-0.jpg']"
7887,"Piper","glabratum","Brasil","Bauru","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149914/TileGroup0/0-0-0.jpg']"
7731,"Peperomia","urocarpa","Brasil","Miracatu","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149609/TileGroup0/0-0-0.jpg']"
7758,"Piper","regnellii","Brasil","Campinas","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149998/TileGroup0/0-0-0.jpg']"
7848,"Peperomia","glabella","Brasil","Cananéia","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149483/TileGroup0/0-0-0.jpg']"
7864,"Piper","amplum","Brasil","Cananéia","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC024656/TileGroup0/0-0-0.jpg']"
7834,"Piper","amplum","Brasil","Pariquera-Açu","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC133497/TileGroup0/0-0-0.jpg']"
7899,"Peperomia","subrubrispica","Brasil","Jaboticatubas","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149564/TileGroup0/0-0-0.jpg']"
7948,"Piper","hispidum","Brasil","Campinas","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149920/TileGroup0/0-0-0.jpg']"
7969,"Piper","regnellii","Brasil","Camanducaia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC087554/TileGroup0/0-0-0.jpg']"
7965,"Peperomia","galioides","Brasil","Camanducaia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC087550/TileGroup0/0-0-0.jpg']"
7979,"Peperomia","galioides","Brasil","Camanducaia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC087539/TileGroup0/0-0-0.jpg']"
8048,"Peperomia","glabella","Brasil","Ilhabela","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149485/TileGroup0/0-0-0.jpg']"
8055,"Peperomia","urocarpa","Brasil","Eldorado","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC149605/TileGroup0/0-0-0.jpg']"
8321,"Piper","macedoi","Brasil","Cardoso","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC019840/TileGroup0/0-0-0.jpg']"
8320,"Piper","macedoi","Brasil","Estrela d'Oeste","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/UEC/UEC019841/TileGroup0/0-0-0.jpg']"
8348,"Piper","arboreum","Brasil","Santa Maria Madalena","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/RBR/RBR00046288/TileGroup0/0-0-0.jpg']"
8416,"Peperomia","blanda","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM069611/TileGroup0/0-0-0.jpg']"
8751,"Piper","amalago","Brasil","Macuco","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM398205/TileGroup0/0-0-0.jpg']"
8765,"Piper","amalago","Brasil","Cabo Frio","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM425396/TileGroup0/0-0-0.jpg']"
8757,"Piper","amalago","Brasil","Saquarema","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM404953/TileGroup0/0-0-0.jpg']"
8799,"Piper","anisum","Brasil","Bom Jardim","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM398226/TileGroup0/0-0-0.jpg']"
8798,"Piper","anisum","Brasil","Santa Leopoldina","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM392875/TileGroup0/0-0-0.jpg']"
